Male,Single,Age,amount_3month,max_amount_3month,min_amount_3month,distinct_payment_code_3month,count_payment_code_3month,distinct_trans_group_3month,distinct_ref_no_3month,Incredible
1,0,33.0,0.334,4.0,1.48,0.0,0.0,1.0,3.0,0
0,0,42.0,50.5172,130.0,0.622,2.0,4.0,3.0,38.0,1
0,1,47.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,33.0,2.53,30.0,2.5700000000000003,1.0,1.0,2.0,7.0,1
0,1,29.0,86.8374,600.0,8.459999999999999,0.0,0.0,2.0,10.0,0
0,1,27.0,8.729999999999999,83.858,0.296,2.0,10.0,3.0,43.0,1
1,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,29.0,3.84,30.0,5.92,0.0,0.0,1.0,7.0,0
1,1,40.0,75.3009,180.0,0.0639,1.0,18.0,3.0,193.0,0
1,1,27.0,0.158,2.4,7.1000000000000005,0.0,0.0,1.0,1.0,0
1,1,25.0,40.1448,200.0,0.118,1.0,3.0,3.0,25.0,0
0,1,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,27.0,4.42,20.0,0.473,0.0,0.0,2.0,20.0,0
1,1,18.0,0.0224,0.1999999999999999,0.0592,1.0,4.0,2.0,9.0,0
1,1,29.0,18.1116,100.0,0.0592,1.0,2.0,4.0,23.0,0
1,0,34.0,11.8551,100.0,0.266,0.0,0.0,2.0,19.0,0
1,1,31.0,348.3327,400.0,0.237,3.0,4.0,4.0,168.0,1
1,1,25.0,3.4400000000000004,12.0,0.532,0.0,0.0,3.0,31.0,1
1,1,27.0,4.97,40.0,1.1800000000000002,0.0,0.0,2.0,14.0,0
1,1,33.0,1.06,6.0,0.118,1.0,9.0,2.0,15.0,0
0,0,27.0,16.226200000000002,23.7,0.0592,1.0,1.0,4.0,47.0,1
0,1,28.0,10.1516,47.4,0.296,0.0,0.0,2.0,10.0,0
0,0,25.0,62.2601,94.0,0.0592,1.0,5.0,4.0,272.0,1
0,0,27.0,92.025,280.0,0.118,1.0,17.0,4.0,59.0,0
1,1,45.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,44.0,41.3703,100.0,0.0592,1.0,10.0,3.0,46.0,0
1,1,39.0,44.1666,100.0,0.0592,1.0,3.0,3.0,48.0,0
1,1,34.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,34.0,6.94,33.8,0.159,1.0,7.0,4.0,22.0,0
0,0,31.0,67.225,140.0,13.0147,0.0,0.0,3.0,15.0,0
0,1,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,35.0,3.98,24.0,2.96,0.0,0.0,2.0,8.0,0
1,0,28.0,47.8295,59.99999999999999,0.296,1.0,2.0,3.0,55.0,0
1,0,42.0,7.44,20.0,0.296,1.0,3.0,3.0,15.0,0
0,1,31.0,39.897400000000005,96.0,0.296,1.0,4.0,4.0,39.0,0
1,0,27.0,3.14,10.0,0.118,1.0,19.0,3.0,40.0,0
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,36.0,6.04,26.0,0.566,1.0,2.0,3.0,13.0,0
1,0,31.0,15.1415,88.0,0.485,0.0,0.0,1.0,16.0,0
0,1,24.0,0.304,1.0,0.0592,1.0,10.0,2.0,18.0,0
1,0,33.0,53.4606,600.0,0.296,2.0,7.0,4.0,27.0,0
1,1,23.0,0.0130999999999999,0.1999999999999999,0.592,0.0,0.0,2.0,3.0,0
0,0,29.0,85.4775,120.0,3.31,0.0,0.0,1.0,42.0,0
0,1,28.0,2.8,20.0,0.118,1.0,6.0,3.0,15.0,0
1,1,25.0,0.368,4.0,0.296,0.0,0.0,1.0,4.0,0
0,0,42.0,13.7099,40.0,0.118,1.0,6.0,3.0,27.0,1
1,1,29.0,3.04,20.0,0.164,1.0,5.0,2.0,11.0,1
0,1,45.0,8.03,100.0,3.5500000000000003,1.0,1.0,2.0,4.0,0
1,1,35.0,12.9565,40.0,1.1800000000000002,1.0,1.0,3.0,38.0,0
0,1,37.0,155.3082,200.0,0.296,4.0,13.0,5.0,157.0,1
1,0,45.0,5.23,42.0,0.0592,1.0,7.0,2.0,20.0,0
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,26.0,3.0,6.0,0.118,1.0,11.0,3.0,50.0,0
1,1,30.0,6.3,24.0,0.0592,3.0,36.0,3.0,48.0,0
0,0,35.0,38.2407,200.0,0.0592,1.0,10.0,2.0,74.0,0
1,0,46.0,3.43,12.0,0.0592,2.0,6.0,2.0,18.0,0
1,0,28.0,0.442,4.0,0.177,1.0,7.0,2.0,9.0,0
1,1,28.0,1.48,6.999999999999999,5.92,0.0,0.0,4.0,6.0,1
1,1,28.0,61.868100000000005,132.0,0.0592,1.0,15.0,3.0,73.0,0
1,0,37.0,0.7050000000000001,4.0,0.177,1.0,3.0,2.0,7.0,0
0,1,32.0,0.0130999999999999,0.1999999999999999,0.592,0.0,0.0,2.0,2.0,0
0,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,26.0,0.5419999999999999,6.0,0.414,1.0,3.0,3.0,10.0,0
0,1,24.0,0.0105,0.04,0.0592,1.0,5.0,1.0,5.0,0
1,1,28.0,429.8536,1000.0,0.118,2.0,3.0,4.0,92.0,1
1,0,25.0,0.0130999999999999,0.0999999999999999,0.296,1.0,1.0,2.0,2.0,0
1,0,39.0,0.0263,0.3999999999999999,1.1800000000000002,0.0,0.0,1.0,1.0,0
0,1,30.0,3.9,10.0,0.0592,1.0,8.0,3.0,21.0,0
0,0,40.0,1.12,5.0,3.18,1.0,1.0,2.0,5.0,0
0,1,19.0,0.00657,0.0999999999999999,0.296,1.0,1.0,2.0,3.0,0
0,0,50.0,4.19,50.0,2.37,0.0,0.0,3.0,5.0,1
0,0,32.0,2.3,18.0,50.28399999999999,0.0,0.0,1.0,2.0,0
1,0,39.0,1.33,6.0,0.0592,1.0,4.0,3.0,23.0,0
0,0,25.0,2.15,10.0,0.0592,1.0,2.0,3.0,16.0,0
1,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,22.0,3.16,10.0,0.444,1.0,1.0,4.0,28.0,0
0,1,27.0,35.595800000000004,114.0,0.177,1.0,2.0,4.0,51.0,1
0,1,29.0,6.54,24.0581,1.48,0.0,0.0,2.0,16.0,0
0,0,20.0,6.109999999999999,10.0,0.0592,1.0,8.0,2.0,78.0,0
0,0,33.0,0.406,3.0,0.118,1.0,1.0,2.0,5.0,0
1,1,23.0,10.1062,120.0,0.118,1.0,30.0,3.0,43.0,0
0,0,35.0,262.1541,320.0,0.296,1.0,15.0,3.0,130.0,1
0,1,37.0,72.4477,300.0,0.118,1.0,8.0,4.0,73.0,1
1,0,23.0,0.199,2.0,0.0592,1.0,1.0,3.0,4.0,0
1,0,42.0,145.6793,400.0,2.07,1.0,3.0,3.0,38.0,1
1,1,22.0,2.67,10.0,0.592,1.0,1.0,2.0,10.0,0
1,0,43.0,12.993100000000002,41.4912,0.114,1.0,3.0,5.0,63.0,1
1,0,38.0,50.2028,24.0,0.592,2.0,9.0,2.0,92.0,1
1,0,38.0,20.4934,107.2197,0.296,3.0,5.0,4.0,20.0,0
0,1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,29.0,27.8218,113.0,0.177,1.0,5.0,3.0,41.0,0
1,1,26.0,2.22,7.6,0.0592,1.0,17.0,3.0,41.0,0
1,1,29.0,3.64,20.0,1.1800000000000002,0.0,0.0,3.0,9.0,0
1,0,33.0,1119.0372,600.0,0.0343,2.0,10.0,4.0,85.0,1
0,1,26.0,2.33,8.0,0.0592,1.0,3.0,3.0,36.0,0
1,1,31.0,0.0723,1.1,3.25,0.0,0.0,1.0,1.0,0
0,1,27.0,16.883499999999998,24.0,0.0592,3.0,8.0,3.0,89.0,0
0,1,29.0,5.71,12.999999999999998,0.592,0.0,0.0,4.0,19.0,1
1,0,49.0,10.8869,68.6,1.1800000000000002,0.0,0.0,1.0,9.0,0
0,0,31.0,0.0439,0.1999999999999999,0.3249999999999999,0.0,0.0,1.0,4.0,0
1,1,24.0,0.0158,0.0999999999999999,0.118,1.0,3.0,1.0,3.0,0
1,0,38.0,14.2998,59.99999999999999,5.42,1.0,3.0,4.0,35.0,1
1,0,37.0,11.485,22.0,0.0592,1.0,6.0,3.0,55.0,0
0,1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,39.0,0.0486999999999999,0.1999999999999999,0.118,1.0,5.0,1.0,5.0,0
0,0,35.0,3.71,18.0,0.366,2.0,3.0,2.0,11.0,0
1,1,32.0,4.21,59.99999999999999,0.296,0.0,0.0,2.0,5.0,0
1,1,29.0,0.175,1.0,0.177,1.0,4.0,3.0,10.0,0
0,1,32.0,0.969,6.499999999999999,2.66,0.0,0.0,2.0,8.0,0
1,0,34.0,4.44,12.0,0.106,1.0,1.0,2.0,21.0,0
0,1,23.0,30.7535,40.0,0.0887,2.0,6.0,4.0,117.0,1
0,1,23.0,3.2,6.6000000000000005,0.177,1.0,7.0,2.0,42.0,0
0,1,23.0,60.5132,400.0,0.0592,2.0,19.0,4.0,43.0,0
1,1,32.0,11.2467,54.0,1.1800000000000002,0.0,0.0,3.0,17.0,1
1,0,36.0,0.319,4.86,14.3609,0.0,0.0,2.0,2.0,0
1,1,24.0,0.388,0.1399999999999999,0.0592,0.0,0.0,2.0,290.0,0
0,1,26.0,9.9,80.0,0.296,1.0,5.0,4.0,27.0,0
1,1,35.0,0.8019999999999999,8.2,11.8315,0.0,0.0,2.0,4.0,0
1,1,24.0,15.4263,20.0,0.118,1.0,4.0,3.0,52.0,0
0,0,46.0,62.904300000000006,192.0,4.56,0.0,0.0,2.0,12.0,1
1,0,32.0,7.01,40.0,0.592,3.0,5.0,3.0,16.0,0
1,1,29.0,4.75,9.8,0.0592,1.0,12.0,3.0,44.0,0
0,0,35.0,3481.1523,3000.0,2.96,0.0,0.0,1.0,146.0,1
1,0,53.0,28.5813,200.0,0.296,2.0,6.0,4.0,25.0,0
0,0,44.0,15.8264,70.0,0.237,4.0,9.0,4.0,74.0,1
1,0,27.0,0.671,5.0,0.592,0.0,0.0,3.0,5.0,1
1,1,25.0,2.69,18.4,0.0592,0.0,0.0,1.0,7.0,0
1,1,23.0,0.00657,0.0999999999999999,0.296,0.0,0.0,1.0,1.0,0
0,1,42.0,0.244,2.0,0.887,0.0,0.0,2.0,5.0,1
1,1,21.0,0.197,1.34,0.0592,2.0,9.0,2.0,10.0,0
0,0,48.0,1.27,3.06,0.0592,4.0,6.0,2.0,17.0,0
1,1,48.0,14.1278,30.0,0.296,3.0,8.0,2.0,21.0,1
0,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,36.0,18.4042,30.0,1.1800000000000002,0.0,0.0,2.0,34.0,0
1,1,30.0,3.16,10.0,0.355,1.0,3.0,3.0,21.0,0
1,0,31.0,74.6365,175.0,1.1800000000000002,1.0,7.0,3.0,61.0,0
0,1,28.0,5.01,12.0,0.118,2.0,7.0,2.0,34.0,0
0,1,32.0,62.0586,72.8,0.177,1.0,1.0,3.0,51.0,0
0,1,38.0,72.79860000000001,376.0,0.331,2.0,2.0,3.0,78.0,0
0,1,28.0,155.806,430.3440000000001,0.0592,1.0,6.0,4.0,66.0,0
1,1,19.0,3.09,10.2,0.0592,0.0,0.0,3.0,35.0,0
1,1,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,30.0,57.0844,100.0,0.296,1.0,16.0,3.0,75.0,1
0,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,28.0,4.38,48.4,1.6,0.0,0.0,2.0,9.0,0
0,1,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,34.0,4.84,10.7,0.0592,1.0,11.0,2.0,34.0,0
0,1,30.0,7.63,18.6,0.532,0.0,0.0,2.0,16.0,0
1,0,30.0,6.87,40.0,1.77,0.0,0.0,1.0,9.0,0
1,0,53.0,0.2629999999999999,4.0,11.8315,0.0,0.0,2.0,2.0,1
0,1,36.0,143.0889,600.0,0.207,0.0,0.0,3.0,15.0,0
0,1,27.0,1.4600000000000002,17.0,0.177,1.0,1.0,2.0,5.0,0
1,1,32.0,7.279999999999999,90.0,1.1800000000000002,0.0,0.0,3.0,8.0,0
0,0,29.0,151.795,160.0,0.118,2.0,17.0,5.0,143.0,1
0,0,31.0,0.256,3.9,11.5357,0.0,0.0,1.0,1.0,0
0,1,33.0,1.65,6.0,0.118,0.0,0.0,2.0,20.0,0
1,1,18.0,0.00526,0.06,0.0592,1.0,2.0,2.0,4.0,0
1,1,28.0,0.0631,0.72,0.118,1.0,1.0,3.0,4.0,0
0,1,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,45.0,1.34,2.9,0.177,1.0,3.0,2.0,16.0,0
0,0,40.0,1.25,10.0,26.6209,0.0,0.0,1.0,2.0,1
1,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,42.0,5.78,34.0,2.5700000000000003,0.0,0.0,2.0,10.0,0
0,1,26.0,20.8079,100.0,0.296,0.0,0.0,2.0,111.0,0
1,1,29.0,17.9267,57.0,0.118,2.0,4.0,3.0,59.0,0
1,1,43.0,20.4255,47.89,0.219,0.0,0.0,3.0,34.0,0
1,1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,38.0,31.989300000000004,200.0,0.177,1.0,3.0,2.0,8.0,0
0,1,28.0,7.87,66.0,0.592,0.0,0.0,2.0,15.0,0
0,1,23.0,11.6913,40.0,0.0592,1.0,21.0,5.0,103.0,0
1,1,35.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,18.0,0.0130999999999999,0.1999999999999999,0.592,0.0,0.0,2.0,2.0,0
1,0,34.0,12.387,50.0,0.296,1.0,3.0,3.0,13.0,0
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,44.0,0.973,4.0,2.37,0.0,0.0,1.0,5.0,0
1,1,33.0,3.53,11.48,0.592,1.0,1.0,3.0,37.0,1
1,0,45.0,7.77,24.472,0.592,1.0,3.0,2.0,24.0,0
1,1,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,37.0,4.44,46.0,22.4799,0.0,0.0,1.0,3.0,0
1,1,21.0,0.0118,0.18,0.532,0.0,0.0,2.0,3.0,0
0,0,29.0,0.32,3.6,3.73,0.0,0.0,1.0,2.0,0
1,1,43.0,0.6839999999999999,10.0,1.1800000000000002,0.0,0.0,1.0,2.0,0
1,1,24.0,0.7869999999999999,5.53,4.36,0.0,0.0,1.0,3.0,0
0,1,22.0,0.0197,0.0999999999999999,0.118,1.0,4.0,1.0,4.0,0
1,1,31.0,2.71,12.0,0.592,0.0,0.0,2.0,22.0,0
1,1,24.0,1.28,12.0,0.0592,1.0,2.0,2.0,7.0,0
1,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,28.0,63.6373,86.701,1.16,0.0,0.0,2.0,35.0,0
1,1,28.0,1.16,4.74,1.1800000000000002,0.0,0.0,1.0,7.0,0
1,1,39.0,1.79,6.0,0.177,1.0,9.0,4.0,29.0,0
1,0,47.0,5.29,29.0,0.592,1.0,2.0,3.0,10.0,0
1,1,31.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,0,40.0,26.3369,66.0,0.251,3.0,11.0,2.0,34.0,0
1,1,28.0,4.220000000000001,22.0,0.118,1.0,21.0,2.0,26.0,0
0,0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
0,1,35.0,9.85,15.7,0.37,1.0,1.0,4.0,66.0,0
1,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,36.0,401.8706,800.0,0.296,1.0,10.0,2.0,36.0,1
1,1,34.0,25.8786,100.0,1.1800000000000002,0.0,0.0,2.0,13.0,1
1,1,34.0,1.43,5.6,5.32,0.0,0.0,2.0,8.0,0
0,1,32.0,147.71949999999998,200.0,0.296,2.0,16.0,4.0,55.0,0
1,0,45.0,35.9892,200.0,0.592,2.0,3.0,3.0,22.0,0
0,0,34.0,2147.9103,1000.0,0.0592,1.0,8.0,3.0,98.0,0
1,0,29.0,5.99,80.0,14.8841,0.0,0.0,1.0,3.0,0
1,0,46.0,1.98,20.0,0.296,2.0,6.0,2.0,9.0,0
1,1,23.0,1.96,6.0,0.177,0.0,0.0,2.0,17.0,0
0,1,57.0,13.347,200.0,8.870000000000001,0.0,0.0,1.0,2.0,0
1,1,37.0,95.0883,200.0,0.296,5.0,9.0,3.0,91.0,1
1,1,46.0,5.06,11.6,0.101,1.0,2.0,3.0,22.0,0
1,0,61.0,6.710000000000001,78.0,35.494600000000005,0.0,0.0,1.0,3.0,0
1,0,30.0,136.9962,120.0,0.177,3.0,9.0,3.0,210.0,1
1,0,44.0,20.2374,160.0,7.689999999999999,0.0,0.0,1.0,13.0,0
1,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,20.0,0.145,0.1999999999999999,0.0592,1.0,15.0,2.0,17.0,0
0,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,64.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,45.0,6.54,22.6,0.621,0.0,0.0,1.0,10.0,0
0,0,34.0,3.58,32.0,1.1800000000000002,1.0,1.0,3.0,4.0,0
1,1,51.0,1.27,9.6,0.118,1.0,4.0,3.0,10.0,0
0,1,27.0,12.0609,48.0,1.06,0.0,0.0,2.0,21.0,0
1,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,45.0,20.0721,46.0,0.296,2.0,19.0,3.0,76.0,0
0,1,24.0,20.6694,90.0,0.0592,0.0,0.0,2.0,19.0,0
1,0,42.0,0.143,2.08,0.296,0.0,0.0,1.0,2.0,0
1,0,40.0,0.889,4.0,1.77,0.0,0.0,1.0,5.0,1
1,0,31.0,6.58,50.0,0.296,1.0,1.0,2.0,3.0,0
1,0,28.0,0.0229,0.349,1.03,1.0,1.0,1.0,1.0,0
1,1,21.0,0.021,0.0999999999999999,0.0592,1.0,4.0,1.0,4.0,0
1,1,19.0,1.99,4.0,0.0592,1.0,1.0,3.0,42.0,0
1,1,25.0,3.2,16.0,0.0592,1.0,9.0,3.0,34.0,0
1,0,36.0,2.76,10.0,0.0592,3.0,9.0,3.0,26.0,0
1,1,31.0,0.0631,0.5,0.177,1.0,1.0,2.0,3.0,0
0,0,30.0,6.39,17.8,0.118,1.0,4.0,3.0,24.0,0
1,1,33.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,0,35.0,89.4931,108.4,0.177,4.0,10.0,3.0,149.0,1
1,1,26.0,26.5071,120.72,0.118,1.0,12.0,3.0,91.0,0
0,1,34.0,3.62,48.0,20.8691,0.0,0.0,2.0,3.0,1
1,1,32.0,5.6,12.999999999999998,0.296,0.0,0.0,3.0,33.0,0
0,0,38.0,14.1885,200.2893,0.592,3.0,9.0,3.0,13.0,0
0,1,26.0,11.996,30.0,0.118,1.0,1.0,3.0,31.0,0
1,1,21.0,2.25,2.4,0.296,1.0,5.0,4.0,48.0,0
1,1,24.0,1.53,3.0,0.177,1.0,16.0,3.0,30.0,0
1,0,39.0,3.24,10.0,0.296,3.0,8.0,3.0,17.0,0
1,1,31.0,15.806,119.8,0.592,1.0,2.0,2.0,6.0,0
0,1,51.0,0.109,1.65,4.890000000000001,0.0,0.0,1.0,1.0,1
1,1,32.0,1.53,8.0,0.592,1.0,1.0,2.0,8.0,0
1,0,20.0,0.0171,0.0999999999999999,0.177,1.0,3.0,1.0,3.0,0
0,0,31.0,90.7421,80.5,0.118,0.0,0.0,3.0,139.0,1
1,0,32.0,0.381,2.0,0.592,1.0,2.0,2.0,6.0,0
1,1,27.0,6.69,20.0,0.887,0.0,0.0,2.0,21.0,0
1,1,25.0,123.9214,123.2,0.0592,3.0,10.0,3.0,438.0,1
1,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,24.0,0.657,10.0,29.5788,0.0,0.0,2.0,2.0,0
0,1,22.0,3.4400000000000004,17.4,0.118,1.0,1.0,3.0,31.0,0
1,1,28.0,4.84,10.0,0.592,1.0,4.0,3.0,26.0,1
0,0,35.0,0.657,10.0,29.5788,0.0,0.0,1.0,1.0,0
1,1,17.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,0,40.0,462.5507,990.0,0.0983,6.0,9.0,4.0,131.0,1
1,0,34.0,18.1762,44.2,0.118,1.0,14.0,3.0,69.0,0
1,0,40.0,59.6484,400.0,4.44,0.0,0.0,2.0,18.0,0
1,1,19.0,18.4076,20.0,0.118,1.0,4.0,3.0,169.0,0
0,1,60.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,1,40.0,38.1581,84.5,0.296,1.0,6.0,3.0,82.0,0
1,0,37.0,95.9066,100.0,0.0592,1.0,2.0,2.0,100.0,0
0,0,41.0,19.4963,40.0,0.254,0.0,0.0,2.0,30.0,0
1,1,22.0,9.59,27.0,0.0592,1.0,2.0,4.0,60.0,0
1,1,29.0,0.447,6.7,0.296,1.0,1.0,3.0,3.0,0
1,1,27.0,0.141,1.4,0.0592,1.0,4.0,3.0,12.0,0
0,1,29.0,0.952,12.48,5.92,0.0,0.0,3.0,3.0,0
0,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,28.0,28.7566,46.0,0.177,1.0,5.0,4.0,74.0,0
1,1,19.0,0.00394,0.06,0.177,1.0,1.0,2.0,2.0,0
0,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,36.0,9.13,38.0,0.0764,2.0,5.0,2.0,24.0,0
1,0,27.0,1.55,10.0,0.296,1.0,6.0,2.0,11.0,1
1,1,21.0,0.6669999999999999,2.52,0.0592,0.0,0.0,1.0,24.0,0
1,0,32.0,4.33,31.8924,0.887,0.0,0.0,1.0,11.0,0
1,0,33.0,3.4400000000000004,28.0,0.124,1.0,7.0,3.0,19.0,0
0,1,21.0,4.43,58.8,0.118,0.0,0.0,1.0,6.0,0
1,0,41.0,1.5400000000000005,6.0,0.118,4.0,14.0,3.0,22.0,0
0,0,37.0,16.2271,10.4,0.296,0.0,0.0,1.0,234.0,0
0,1,39.0,216.8537,600.0,0.177,0.0,0.0,3.0,67.0,1
0,1,17.0,1.01,2.2,0.0592,1.0,2.0,3.0,43.0,0
0,0,30.0,0.33,4.0,0.296,1.0,3.0,3.0,6.0,0
1,1,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,36.0,2.47,37.0,0.296,1.0,2.0,2.0,3.0,1
1,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,30.0,373.306,400.0,2.37,0.0,0.0,2.0,153.0,1
1,0,31.0,2.7,35.0,0.2629999999999999,0.0,0.0,2.0,9.0,1
0,1,26.0,3.79,10.0,14.4936,0.0,0.0,1.0,7.0,0
1,1,27.0,0.728,10.0,0.296,0.0,0.0,1.0,3.0,0
0,1,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,22.0,1.02,2.64,0.0592,0.0,0.0,2.0,43.0,0
1,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,26.0,0.7700000000000001,8.0,0.0592,1.0,9.0,2.0,12.0,0
1,1,25.0,55.4443,300.0,0.0592,1.0,8.0,4.0,91.0,1
0,0,45.0,0.7040000000000001,3.4,0.118,2.0,8.0,2.0,14.0,1
0,0,36.0,7.48,21.942,9.47,0.0,0.0,3.0,10.0,0
1,1,28.0,11.465,20.0,0.0829,1.0,8.0,4.0,54.0,0
1,1,34.0,14.990700000000002,40.0,17.747300000000003,0.0,0.0,1.0,11.0,1
0,0,45.0,2310.9558,6000.0,0.0473,2.0,4.0,6.0,179.0,0
1,0,42.0,433.9404,444.0699,0.502,2.0,8.0,3.0,180.0,0
0,0,26.0,4.38,20.0,1.64,0.0,0.0,2.0,13.0,1
0,1,28.0,31.0895,100.0,0.0592,1.0,7.0,4.0,72.0,1
1,1,35.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,36.0,69.36110000000001,62.52,0.0592,2.0,68.0,4.0,209.0,0
0,1,23.0,5.04,18.8,0.296,1.0,2.0,3.0,26.0,0
1,1,27.0,39.0596,90.0,0.0592,2.0,47.0,3.0,150.0,0
0,1,29.0,60.0008,202.0,0.0592,4.0,10.0,3.0,84.0,0
1,1,33.0,4.85,54.0,0.473,0.0,0.0,2.0,18.0,0
1,1,25.0,3.28,32.0,0.385,0.0,0.0,3.0,19.0,1
0,1,23.0,1.49,12.7,2.37,0.0,0.0,1.0,4.0,0
0,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,65.0,7.760000000000001,50.0,0.0592,0.0,0.0,1.0,11.0,0
1,0,57.0,0.815,12.4,36.6777,0.0,0.0,1.0,1.0,0
1,0,32.0,0.254,2.0,5.53,0.0,0.0,3.0,4.0,1
1,0,54.0,275.3916,600.0,0.296,3.0,15.0,3.0,52.0,0
1,0,31.0,232.8552,308.4,0.366,3.0,4.0,3.0,112.0,0
0,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,20.0,2.45,20.0,0.177,1.0,11.0,3.0,21.0,0
0,0,46.0,20.5136,300.0,11.8315,0.0,0.0,1.0,4.0,0
0,0,29.0,1.61,20.0,1.76,0.0,0.0,2.0,5.0,1
1,0,40.0,12.913,59.99999999999999,11.8315,0.0,0.0,2.0,15.0,0
1,1,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,20.0,1.5,2.0,0.0592,0.0,0.0,2.0,37.0,0
1,0,27.0,3.89,8.0,0.118,1.0,6.0,3.0,55.0,0
1,0,35.0,6.54,20.0,0.177,3.0,9.0,3.0,31.0,0
1,1,51.0,0.0394,0.6,1.77,0.0,0.0,1.0,1.0,0
1,1,28.0,0.3419999999999999,1.9,0.0592,1.0,7.0,3.0,20.0,0
1,1,31.0,44.0179,60.400000000000006,0.0592,2.0,3.0,2.0,66.0,0
1,1,29.0,55.2297,40.0,0.296,1.0,3.0,3.0,81.0,0
1,1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,41.0,0.4909999999999999,2.0,0.0406,3.0,13.0,2.0,14.0,0
1,1,33.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
1,0,30.0,0.26,3.4,0.0592,1.0,2.0,3.0,5.0,0
1,0,41.0,6.279999999999999,28.9,1.53,0.0,0.0,2.0,10.0,0
0,0,40.0,0.2269999999999999,3.06,0.592,1.0,2.0,2.0,3.0,0
1,0,42.0,4.05,20.0,0.177,1.0,7.0,3.0,15.0,0
1,0,43.0,3.94,20.0,59.1576,0.0,0.0,1.0,3.0,0
1,1,28.0,2.81,20.0,1.77,0.0,0.0,2.0,13.0,0
1,1,28.0,3.69,31.2,0.296,1.0,14.0,2.0,23.0,0
0,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,57.0,7.99,36.132,2.96,0.0,0.0,2.0,19.0,0
